Time,RAName,Participant#,Experiment#,Age,Height,Weight,Gender,Heels,Hand,Position,Detected,MeasuredHeight,HeightDifference(%),HeightDifference(UnityUnits),CorrectCount,StepSize(%),StepSize(UnityUnits),Other
2/2/2018 10:35:32 AM,Eva,29,,21,73,200,Male,Never,R,Standing,False,1.919508,0.01026432,0.01970244,5,0.002332801,0.004477829,
2/2/2018 11:08:25 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.67,1.074437,1,0.05,0.08018189,
2/2/2018 11:09:05 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.62,-0.9942554,2,0.05,0.08018189,
2/2/2018 11:09:24 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.57,0.9140735,3,0.05,0.08018189,
2/2/2018 11:09:39 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.52,-0.8338916,4,0.05,0.08018189,
2/2/2018 11:09:54 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.47,0.7537097,5,0.05,0.08018189,
2/2/2018 11:10:10 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.42,-0.6735278,6,0.05,0.08018189,
2/2/2018 11:10:23 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.3699999,0.5933459,7,0.05,0.08018189,
2/2/2018 11:10:36 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.3199999,-0.513164,8,0.05,0.08018189,
2/2/2018 11:10:48 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.2699999,0.4329821,9,0.05,0.08018189,
2/2/2018 11:11:08 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.2199999,-0.3528002,10,0.05,0.08018189,
2/2/2018 11:11:28 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.402,0.6446624,1,0.03,0.04810913,
2/2/2018 11:11:39 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.372,-0.5965533,2,0.03,0.04810913,
2/2/2018 11:11:51 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.342,0.5484442,3,0.03,0.04810913,
2/2/2018 11:12:04 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.312,-0.500335,4,0.03,0.04810913,
2/2/2018 11:12:13 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.282,0.4522259,5,0.03,0.04810913,
2/2/2018 11:12:25 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.252,-0.4041167,6,0.03,0.04810913,
2/2/2018 11:12:41 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.222,0.3560076,7,0.03,0.04810913,
2/2/2018 11:12:55 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.192,-0.3078985,8,0.03,0.04810913,
2/2/2018 11:13:22 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.162,0.2597893,9,0.03,0.04810913,
2/2/2018 11:13:38 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.132,-0.2116802,10,0.03,0.04810913,
2/2/2018 11:13:57 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.2412,0.3867975,1,0.018,0.02886548,
2/2/2018 11:14:09 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.2232,-0.357932,2,0.018,0.02886548,
2/2/2018 11:14:19 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.2052,0.3290665,3,0.018,0.02886548,
2/2/2018 11:14:50 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.1872,-0.300201,4,0.018,0.02886548,
2/2/2018 11:15:03 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.1692,0.2713355,5,0.018,0.02886548,
2/2/2018 11:15:18 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.1512,-0.24247,6,0.018,0.02886548,
2/2/2018 11:15:29 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.1332,0.2136045,7,0.018,0.02886548,
2/2/2018 11:15:52 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.1152,-0.1847391,8,0.018,0.02886548,
2/2/2018 11:16:08 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.09719999,0.1558736,9,0.018,0.02886548,
2/2/2018 11:16:25 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.07919999,-0.1270081,10,0.018,0.02886548,
2/2/2018 11:16:35 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.14472,0.2320785,1,0.0108,0.01731929,
2/2/2018 11:16:49 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.13392,-0.2147592,2,0.0108,0.01731929,
2/2/2018 11:17:02 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.12312,0.1974399,3,0.0108,0.01731929,
2/2/2018 11:17:16 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.11232,-0.1801206,4,0.0108,0.01731929,
2/2/2018 11:17:28 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.10152,0.1628013,5,0.0108,0.01731929,
2/2/2018 11:17:44 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.09072,-0.145482,6,0.0108,0.01731929,
2/2/2018 11:18:00 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.07991999,0.1281627,7,0.0108,0.01731929,
2/2/2018 11:18:17 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.06911999,-0.1108434,8,0.0108,0.01731929,
2/2/2018 11:18:31 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.05831999,0.09352414,9,0.0108,0.01731929,
2/2/2018 11:18:51 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.04751999,-0.07620484,10,0.0108,0.01731929,
2/2/2018 11:19:06 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.08683202,0.1392471,1,0.006480001,0.01039157,
2/2/2018 11:19:23 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.08035202,-0.1288555,2,0.006480001,0.01039157,
2/2/2018 11:19:43 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.07387201,0.1184639,3,0.006480001,0.01039157,
2/2/2018 11:20:03 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.06739201,-0.1080724,4,0.006480001,0.01039157,
2/2/2018 11:20:20 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.06091201,0.0976808,5,0.006480001,0.01039157,
2/2/2018 11:20:39 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.05443201,-0.08728923,6,0.006480001,0.01039157,
2/2/2018 11:20:59 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.04795201,0.07689765,7,0.006480001,0.01039157,
2/2/2018 11:21:22 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.04147201,-0.06650608,7,0.006480001,0.01039157,
2/2/2018 11:21:44 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.03499201,0.05611451,8,0.006480001,0.01039157,
2/2/2018 11:22:00 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.02851201,-0.04572293,9,0.006480001,0.01039157,
2/2/2018 11:22:09 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.05209921,0.08354826,1,0.003888001,0.006234944,
2/2/2018 11:22:17 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.04821121,-0.07731332,1,0.003888001,0.006234944,
2/2/2018 11:22:39 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.04432321,0.07107837,2,0.003888001,0.006234944,
2/2/2018 11:22:55 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.04043521,-0.06484343,2,0.003888001,0.006234944,
2/2/2018 11:23:13 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.03654721,0.05860849,3,0.003888001,0.006234944,
2/2/2018 11:23:35 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.03265921,-0.05237355,3,0.003888001,0.006234944,
2/2/2018 11:23:54 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.02877121,0.0461386,4,0.003888001,0.006234944,
2/2/2018 11:24:15 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.02488321,-0.03990366,5,0.003888001,0.006234944,
2/2/2018 11:24:32 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.02099521,0.03366872,6,0.003888001,0.006234944,
2/2/2018 11:25:05 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.01710721,-0.02743378,7,0.003888001,0.006234944,
2/2/2018 11:25:19 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.03125953,0.05012896,1,0.002332801,0.003740967,
2/2/2018 11:25:47 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.02892673,-0.04638799,1,0.002332801,0.003740967,
2/2/2018 11:26:07 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.02659393,0.04264702,2,0.002332801,0.003740967,
2/2/2018 11:26:31 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.02426113,-0.03890606,3,0.002332801,0.003740967,
2/2/2018 11:26:49 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.02192833,0.03516509,4,0.002332801,0.003740967,
2/2/2018 11:27:09 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.01959552,-0.03142412,5,0.002332801,0.003740967,
2/2/2018 11:27:24 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,0.01726272,0.02768315,5,0.002332801,0.003740967,
2/2/2018 11:27:45 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.01492992,-0.02394219,5,0.002332801,0.003740967,
2/2/2018 11:28:06 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.01259712,0.02020122,6,0.002332801,0.003740967,
2/2/2018 11:28:21 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.01026432,-0.01646025,7,0.002332801,0.003740967,
2/2/2018 11:28:42 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.01875572,0.03007738,1,0.00139968,0.00224458,
2/2/2018 11:29:02 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.01735604,-0.0278328,2,0.00139968,0.00224458,
2/2/2018 11:29:26 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.01595636,0.02558822,3,0.00139968,0.00224458,
2/2/2018 11:29:42 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.01455668,-0.02334364,3,0.00139968,0.00224458,
2/2/2018 11:29:59 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,0.013157,0.02109906,3,0.00139968,0.00224458,
2/2/2018 11:30:10 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.01175732,-0.01885448,3,0.00139968,0.00224458,
2/2/2018 11:30:20 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.01035764,0.0166099,4,0.00139968,0.00224458,
2/2/2018 11:30:47 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.008957957,-0.01436532,4,0.00139968,0.00224458,
2/2/2018 11:31:11 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.007558276,0.01212074,5,0.00139968,0.00224458,
2/2/2018 11:31:31 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.006158596,-0.009876156,6,0.00139968,0.00224458,
2/2/2018 11:31:59 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.01875572,0.03007738,1,0.00139968,0.00224458,
2/2/2018 11:32:18 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.01735604,-0.0278328,1,0.00139968,0.00224458,
2/2/2018 11:32:44 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,0.01595636,0.02558822,1,0.00139968,0.00224458,
2/2/2018 11:33:03 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.01455668,-0.02334364,1,0.00139968,0.00224458,
2/2/2018 11:33:26 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,0.013157,0.02109906,1,0.00139968,0.00224458,
2/2/2018 11:33:46 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.01175732,-0.01885448,1,0.00139968,0.00224458,
2/2/2018 11:34:06 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,0.01035764,0.0166099,1,0.00139968,0.00224458,
2/2/2018 11:34:27 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.008957957,-0.01436532,1,0.00139968,0.00224458,
2/2/2018 11:34:40 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,0.007558276,0.01212074,1,0.00139968,0.00224458,
2/2/2018 11:35:09 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.006158596,-0.009876156,1,0.00139968,0.00224458,
2/2/2018 11:35:31 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.01875572,0.03007738,1,0.00139968,0.00224458,
2/2/2018 11:35:55 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.01735604,-0.0278328,1,0.00139968,0.00224458,
2/2/2018 11:36:08 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,0.01595636,0.02558822,1,0.00139968,0.00224458,
2/2/2018 11:36:33 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.01455668,-0.02334364,1,0.00139968,0.00224458,
2/2/2018 11:37:01 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.013157,0.02109906,2,0.00139968,0.00224458,
2/2/2018 11:37:31 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.01175732,-0.01885448,3,0.00139968,0.00224458,
2/2/2018 11:37:55 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.01035764,0.0166099,4,0.00139968,0.00224458,
2/2/2018 11:38:15 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.008957957,-0.01436532,5,0.00139968,0.00224458,
2/2/2018 11:38:37 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.007558276,0.01212074,6,0.00139968,0.00224458,
2/2/2018 11:39:01 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.006158596,-0.009876156,6,0.00139968,0.00224458,
2/2/2018 11:39:19 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.01875572,0.03007738,1,0.00139968,0.00224458,
2/2/2018 11:39:45 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.01735604,-0.0278328,1,0.00139968,0.00224458,
2/2/2018 11:40:19 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.01595636,0.02558822,2,0.00139968,0.00224458,
2/2/2018 11:40:41 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.01455668,-0.02334364,2,0.00139968,0.00224458,
2/2/2018 11:40:58 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,0.013157,0.02109906,2,0.00139968,0.00224458,
2/2/2018 11:41:13 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,-0.01175732,-0.01885448,2,0.00139968,0.00224458,
2/2/2018 11:41:42 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,0.01035764,0.0166099,3,0.00139968,0.00224458,
2/2/2018 11:42:04 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.008957957,-0.01436532,4,0.00139968,0.00224458,
2/2/2018 11:42:28 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,False,1.603638,0.007558276,0.01212074,4,0.00139968,0.00224458,
2/2/2018 11:42:48 AM,Eva,30,,21,64,160,Female,Rarely,R,Sitting,True,1.603638,-0.006158596,-0.009876156,5,0.00139968,0.00224458,
2/2/2018 12:25:30 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.67,1.247247,1,0.05,0.09307814,
2/2/2018 12:25:35 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,False,1.861563,-0.62,-1.154169,1,0.05,0.09307814,
2/2/2018 12:25:47 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,False,1.861563,0.57,1.061091,1,0.05,0.09307814,
2/2/2018 12:26:12 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.52,-0.9680126,2,0.05,0.09307814,
2/2/2018 12:26:30 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.47,0.8749344,3,0.05,0.09307814,
2/2/2018 12:26:43 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.42,-0.7818562,4,0.05,0.09307814,
2/2/2018 12:26:52 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.3699999,0.6887781,5,0.05,0.09307814,
2/2/2018 12:27:01 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.3199999,-0.5957,6,0.05,0.09307814,
2/2/2018 12:27:14 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.2699999,0.5026218,7,0.05,0.09307814,
2/2/2018 12:27:25 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.2199999,-0.4095437,8,0.05,0.09307814,
2/2/2018 12:27:36 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.402,0.7483483,1,0.03,0.05584688,
2/2/2018 12:27:51 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.372,-0.6925014,2,0.03,0.05584688,
2/2/2018 12:28:00 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.342,0.6366545,3,0.03,0.05584688,
2/2/2018 12:28:09 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.312,-0.5808076,4,0.03,0.05584688,
2/2/2018 12:28:18 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.282,0.5249608,5,0.03,0.05584688,
2/2/2018 12:28:25 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.252,-0.4691139,6,0.03,0.05584688,
2/2/2018 12:28:32 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.222,0.413267,7,0.03,0.05584688,
2/2/2018 12:28:40 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.192,-0.3574201,8,0.03,0.05584688,
2/2/2018 12:28:49 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.162,0.3015732,9,0.03,0.05584688,
2/2/2018 12:28:56 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.132,-0.2457263,10,0.03,0.05584688,
2/2/2018 12:29:04 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.2412,0.449009,1,0.018,0.03350813,
2/2/2018 12:29:13 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.2232,-0.4155008,2,0.018,0.03350813,
2/2/2018 12:29:18 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.2052,0.3819927,3,0.018,0.03350813,
2/2/2018 12:29:24 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.1872,-0.3484846,4,0.018,0.03350813,
2/2/2018 12:29:30 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.1692,0.3149764,5,0.018,0.03350813,
2/2/2018 12:29:41 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.1512,-0.2814683,6,0.018,0.03350813,
2/2/2018 12:29:49 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.1332,0.2479601,7,0.018,0.03350813,
2/2/2018 12:29:57 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.1152,-0.214452,8,0.018,0.03350813,
2/2/2018 12:30:05 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.09719999,0.1809439,9,0.018,0.03350813,
2/2/2018 12:30:20 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.07919999,-0.1474358,10,0.018,0.03350813,
2/2/2018 12:30:26 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.14472,0.2694054,1,0.0108,0.02010488,
2/2/2018 12:30:33 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.13392,-0.2493005,2,0.0108,0.02010488,
2/2/2018 12:30:43 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.12312,0.2291956,3,0.0108,0.02010488,
2/2/2018 12:30:51 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.11232,-0.2090907,4,0.0108,0.02010488,
2/2/2018 12:30:58 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.10152,0.1889859,5,0.0108,0.02010488,
2/2/2018 12:31:05 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.09072,-0.168881,6,0.0108,0.02010488,
2/2/2018 12:31:13 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.07991999,0.1487761,7,0.0108,0.02010488,
2/2/2018 12:31:19 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.06911999,-0.1286712,8,0.0108,0.02010488,
2/2/2018 12:31:27 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.05831999,0.1085663,9,0.0108,0.02010488,
2/2/2018 12:31:37 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.04751999,-0.08846144,10,0.0108,0.02010488,
2/2/2018 12:31:43 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.08683202,0.1616433,1,0.006480001,0.01206293,
2/2/2018 12:31:51 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.08035202,-0.1495803,2,0.006480001,0.01206293,
2/2/2018 12:32:00 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.07387201,0.1375174,3,0.006480001,0.01206293,
2/2/2018 12:32:07 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.06739201,-0.1254545,4,0.006480001,0.01206293,
2/2/2018 12:32:14 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.06091201,0.1133915,5,0.006480001,0.01206293,
2/2/2018 12:32:20 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.05443201,-0.1013286,6,0.006480001,0.01206293,
2/2/2018 12:32:27 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.04795201,0.08926567,7,0.006480001,0.01206293,
2/2/2018 12:32:37 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.04147201,-0.07720275,8,0.006480001,0.01206293,
2/2/2018 12:32:43 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.03499201,0.06513982,9,0.006480001,0.01206293,
2/2/2018 12:32:56 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.02851201,-0.05307689,10,0.006480001,0.01206293,
2/2/2018 12:33:02 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.05209921,0.09698595,1,0.003888001,0.007237757,
2/2/2018 12:33:10 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.04821121,-0.0897482,2,0.003888001,0.007237757,
2/2/2018 12:33:17 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.04432321,0.08251044,3,0.003888001,0.007237757,
2/2/2018 12:33:29 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.04043521,-0.07527269,4,0.003888001,0.007237757,
2/2/2018 12:33:38 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.03654721,0.06803493,5,0.003888001,0.007237757,
2/2/2018 12:33:45 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.03265921,-0.06079718,6,0.003888001,0.007237757,
2/2/2018 12:33:57 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.02877121,0.05355942,7,0.003888001,0.007237757,
2/2/2018 12:34:03 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.02488321,-0.04632166,8,0.003888001,0.007237757,
2/2/2018 12:34:11 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.02099521,0.03908391,9,0.003888001,0.007237757,
2/2/2018 12:34:24 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.01710721,-0.03184615,10,0.003888001,0.007237757,
2/2/2018 12:34:32 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,False,1.861563,0.03125953,0.05819158,0,0.002332801,0.004342655,
2/2/2018 12:34:42 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.02892673,-0.05384892,1,0.002332801,0.004342655,
2/2/2018 12:34:48 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.02659393,0.04950627,2,0.002332801,0.004342655,
2/2/2018 12:34:57 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,False,1.861563,-0.02426113,-0.04516361,2,0.002332801,0.004342655,
2/2/2018 12:35:04 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,0.02192833,0.04082095,3,0.002332801,0.004342655,
2/2/2018 12:35:13 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,True,1.861563,-0.01959552,-0.0364783,4,0.002332801,0.004342655,
2/2/2018 12:35:20 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,False,1.861563,0.01726272,0.03213564,4,0.002332801,0.004342655,
2/2/2018 12:35:32 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,False,1.861563,-0.01492992,-0.02779299,4,0.002332801,0.004342655,
2/2/2018 12:35:40 PM,Hank,31,1,20,67,170,Male,Never,R,Standing,False,1.861563,0.01259712,0.02345033,4,0.002332801,0.004342655,
